1	0	2
1	4	9

2	0	0
2	1	1
2	2	4

3	2	5
3	6	7
3	8	8
3	9	10

4	0	0
4	1	1
4	2	4
4	6	9
4	11	11
4	13	16

5	0	1
5	3	3
5	4	4
5	5	7
5	9	11
5	13	13
5	15	18

6	0	2
6	3	4
6	5	6
6	7	8
6	9	10
6	11	12

7	0	10
7	12	13
7	15	23
7	24	24
7	25	29
7	31	41
7	43	43
7	45	48

8	0	2
8	4	11
8	13	21

9	0	3
9	4	4
9	5	6
9	7	7
9	8	9
9	11	12

10	0	3
10	4	5
10	6	7

11	0	1
11	3	4

12	0	0
12	2	3
12	5	5

13	0	0
13	1	3
13	4	5
13	6	7
13	9	9

14	0	0
14	1	2
14	3	3
14	4	5
14	6	6
14	7	8
14	10	10

15	2	4
15	5	6
15	7	7
15	8	9
15	11	11

16	2	4
16	5	6
16	8	8

17	0	0
17	1	2
17	4	4

18	2	4
18	5	6
18	7	8
18	10	10

19	2	4
19	5	6
19	7	8
19	9	9
19	10	11
19	13	13

20	2	4
20	5	6
20	7	8
20	9	9
20	10	10
20	11	12
20	13	13
20	14	15
20	16	17
20	19	19

21	2	4
21	5	6
21	7	8
21	9	10
21	11	11
21	12	13
21	14	15
21	17	17

22	0	0
22	1	2
22	3	4
22	6	6

23	2	4
23	5	5
23	6	7
23	8	9
23	10	12
23	13	13
23	14	16
23	18	18

24	2	4
24	6	8
24	9	10
24	11	12
24	13	14
24	15	17
24	19	20

25	2	4
25	5	6
25	7	9
25	10	10
25	11	13
25	14	14
25	15	15
25	16	17
25	18	18
25	20	21

26	2	4
26	5	6
26	7	9
26	11	12

27	2	4
27	5	7
27	8	9
27	10	12
27	14	15

28	2	4
28	5	7
28	8	9
28	10	12
28	14	15

29	2	4
29	5	6
29	7	8
29	10	11

30	2	4
30	6	8
30	9	11
30	13	14

31	2	4
31	5	6
31	7	8
31	9	10
31	11	12
31	13	16
31	17	17
31	18	20
31	21	21
31	24	25

32	2	5
32	6	7
32	8	10
32	12	13

33	2	5
33	6	7
33	8	10
33	12	13

34	2	5
34	6	7
34	8	10
34	12	13

35	2	5
35	6	7
35	8	9
35	10	10
35	11	12
35	13	14
35	16	17

36	2	5
36	6	7
36	8	10
36	12	13

37	2	5
37	6	7
37	8	9
37	10	12
37	13	13
37	14	15
37	16	16
37	17	19
37	21	22

38	2	5
38	6	7
38	8	10
38	11	13
38	15	16

39	2	5
39	7	10
39	12	13

40	2	5
40	6	9
40	11	12

41	2	5
41	6	7
41	8	9
41	10	11
41	13	14

42	2	5
42	6	8
42	9	10
42	11	11
42	12	13
42	14	14
42	15	17
42	19	20

43	2	5
43	7	8
43	9	10
43	12	13

44	0	0
44	1	2
44	3	4
44	6	7

45	2	4
45	5	6
45	7	9
45	11	12

46	2	4
46	5	6
46	7	9
46	11	12

47	0	0
47	1	1
47	2	4
47	6	9
47	11	11
47	13	16

48	0	2
48	3	3
48	4	5
48	6	7
48	8	10
48	11	11
48	12	14
48	16	17

49	0	2
49	4	6
49	7	8
49	9	10
49	11	12
49	13	15
49	17	18

50	0	2
50	3	4
50	5	7
50	9	10

51	0	2
51	3	5
51	6	7
51	8	10
51	12	13

52	0	2
52	4	6
52	7	8
52	9	11
52	13	14

53	0	2
53	3	5
53	6	6
53	7	9
53	10	10
53	11	11
53	12	13
53	14	14
53	15	15
53	17	18

54	0	2
54	3	4
54	5	7
54	8	10
54	12	13

55	0	3
55	4	5
55	6	8
55	10	11

56	0	3
56	4	5
56	6	7
56	9	10

57	0	3
57	5	7
57	9	11
57	13	14

58	0	3
58	4	5
58	6	7
58	8	9
58	10	11
58	12	15
58	17	18

59	0	3
59	4	5
59	6	8
59	10	11

60	0	3
60	4	5
60	6	7
60	8	8
60	9	10
60	11	12
60	14	15

61	0	3
61	4	5
61	6	8
61	10	11

62	0	3
62	4	4
62	5	5
62	6	7
62	8	10
62	11	11
62	12	13
62	14	16
62	17	17
62	18	18
62	19	21
62	22	23
62	24	26
62	28	29

63	0	3
63	4	5
63	6	8
63	9	11
63	13	14

64	0	3
64	5	8
64	10	11

65	0	3
65	4	5
65	6	7
65	8	9
65	10	11
65	13	14

66	0	3
66	4	7
66	9	10

67	0	3
67	4	6
67	7	8
67	9	9
67	11	12

68	0	0
68	1	3
68	4	5
68	7	8

69	0	2
69	3	5
69	6	7
69	8	9
69	11	12

70	0	2
70	3	5
70	6	7
70	8	8
70	9	10
70	12	13

71	0	0
71	2	4
71	5	6
71	7	8
71	9	9
71	10	11
71	12	13
71	15	16

72	0	2
72	3	4
72	5	5
72	6	7
72	8	9
72	10	11
72	13	14

73	0	2
73	3	5
73	6	7
73	8	9
73	10	11
73	13	14

74	0	1
74	2	2
74	4	4
74	5	7
74	8	9
74	10	10
74	11	12
74	13	13
74	14	16
74	17	18
74	19	21
74	23	24

75	0	1
75	2	2
75	4	4
75	5	7
75	8	9
75	10	10
75	11	12
75	13	14
75	15	16
75	17	18
75	19	19
75	21	22

76	0	1
76	2	3
76	5	6

77	0	0
77	1	2
77	3	3
77	5	5
77	6	6
77	7	7

78	0	0
78	2	2

79	3	3
79	4	6
79	7	8
79	9	10
79	11	12
79	13	14
79	15	16
79	17	17
79	18	18
79	19	22
79	23	23
79	24	25
79	26	27
79	28	28
79	29	29
79	30	31
79	32	32
79	33	34
79	35	36
79	37	39
79	40	41
79	42	43
79	44	45
79	47	48
79	49	49
79	50	51
79	52	53
79	54	55
79	56	57
79	58	58
79	59	60
79	61	62
79	63	63
79	64	65
79	66	67
79	68	68
79	69	70
79	71	72
79	73	73
79	74	74
79	75	76
79	77	78
79	79	80
79	81	82
79	83	83
79	84	85
79	86	87
79	88	89
79	91	92
79	93	94
79	95	96
79	97	97
79	98	98
79	99	100
79	101	101
79	102	103
79	104	105
79	106	106
79	107	109
79	110	110
79	111	113
79	114	114
79	115	116
79	117	118
79	119	122
79	123	123
79	124	126
79	127	128
79	129	130
79	131	132
79	133	133
79	134	135
79	137	137
79	138	139
79	140	140
79	141	142
79	143	143

80	0	0
80	1	2
80	3	4
80	5	5
80	6	6
80	7	12
80	13	13
80	14	17
80	18	18
80	19	19
80	20	20
80	21	21
80	22	27
80	28	28
80	29	32
80	33	34
80	35	36
80	37	38
80	39	40
80	41	42
80	43	43

81	5	5
81	6	6
81	7	7
81	8	8
81	9	10
81	11	12
81	13	13
81	14	15
81	16	16
81	17	18
81	19	20
81	21	21

82	2	2
82	3	3
82	4	5
82	6	6
82	7	8
82	9	10
82	11	12
82	13	14
82	15	15
82	16	17
82	18	19
82	20	21
82	22	23
82	24	25
82	26	26
82	27	28
82	29	30
82	31	32
82	33	33
82	34	35
82	36	37
82	38	38

83	0	0
83	1	1
83	2	3
83	4	4
83	6	8
83	9	9
83	10	10
83	11	12
83	13	14
83	15	15
83	16	17
83	18	18
83	19	20
83	21	22
83	23	24
83	25	26
83	27	28
83	29	29
83	30	31
83	32	33
83	34	34
83	35	36
83	37	37
83	38	38
83	39	39
83	40	41
83	42	43
83	45	45
83	46	47
83	48	48
83	49	50
83	51	51
83	52	53
83	54	55
83	56	58
83	59	60
83	61	62
83	63	63
83	64	65
83	66	66

84	0	0
84	1	1
84	2	3
84	4	4
84	6	8
84	9	9
84	10	10
84	11	12
84	13	14
84	15	15
84	16	17
84	18	18
84	19	20
84	21	22
84	23	23
84	24	25
84	26	27
84	28	28
84	29	30
84	31	31
84	32	33
84	34	35
84	36	37
84	38	39
84	40	41
84	42	42
84	43	43
84	45	45
84	46	46
84	47	48
84	49	49
84	50	50
84	51	52
84	53	54
84	55	55
84	56	57
84	58	59
84	60	60

85	2	2
85	3	3
85	4	5
85	6	6
85	8	10
85	11	12
85	13	13
85	14	15
85	16	16
85	17	18
85	19	20
85	21	21

86	2	2
86	3	3
86	4	5
86	6	6
86	7	8
86	9	9
86	11	11
86	12	14
86	15	16
86	17	17
86	18	18
86	19	21
86	22	22
86	23	23
86	24	25
86	26	26
86	27	27
86	28	29
86	30	31
86	32	32
86	33	34
86	35	36
86	37	37
86	38	38

87	2	2
87	3	4
87	5	5
87	6	9
87	10	11
87	12	13
87	14	15
87	16	16
87	17	18
87	19	19
87	20	21
87	22	22

88	2	2
88	3	4
88	5	5
88	6	9
88	10	11
88	12	14
88	15	16
88	17	17

89	2	2
89	3	4
89	5	6
89	7	8
89	9	9
89	10	11
89	12	13
89	14	15
89	16	18
89	19	19
89	20	21
89	22	25
89	26	26
89	27	28
89	29	32
89	33	33
89	34	35
89	36	39
89	40	40
89	41	42
89	44	47
89	48	48
89	49	50
89	51	54
89	55	55
89	56	57
89	58	61
89	62	62
89	63	64
89	65	68
89	69	69
89	70	71
89	72	75
89	76	76
89	77	78
89	79	82
89	83	83
89	84	85
89	86	86
89	88	88
89	89	90
89	91	91
89	92	93
89	94	97
89	98	98
89	99	100
89	101	104
89	105	105

90	2	2
90	3	4
90	5	6
90	7	9
90	10	10
90	11	11
90	12	13
90	14	14
90	15	16
90	17	17
90	18	18
90	19	19
90	20	21
90	22	22
90	23	24
90	25	25
90	26	26
90	27	29
90	30	30
90	31	32
90	33	33
90	34	35
90	36	36
90	37	38
90	39	39
90	40	42
90	43	43
90	45	46
90	47	47
90	48	49
90	50	50
90	51	52
90	53	53
90	54	55
90	56	56
90	57	58
90	59	59
90	60	62
90	63	63
90	64	66
90	67	67
90	68	68
90	69	70
90	71	71
90	72	74
90	75	75
90	76	77
90	78	78
90	79	81
90	82	82
90	83	84
90	85	85
90	86	87
90	89	89
90	90	90
90	91	91
90	92	93
90	94	94
90	95	97
90	98	98
90	99	100
90	101	101
90	102	103
90	104	104
90	105	107
90	108	108
90	109	111
90	112	112
90	113	115
90	116	116
90	117	118

91	2	2
91	3	4
91	5	8
91	9	9
91	10	10
91	11	11
91	12	13
91	14	15
91	16	16
91	17	20
91	21	21
91	22	22
91	23	23
91	24	26
91	27	28
91	29	29

94	0	2
94	3	4
94	5	6
94	7	8
94	9	10
94	11	12

95	0	0
95	1	2

96	2	2
96	3	6
96	7	7
96	8	9
96	10	10
96	11	13
96	14	15
96	16	17
96	18	19
96	20	23
96	24	25
96	26	26
96	27	27
96	28	28
96	29	29
96	30	31
96	32	32
96	33	34
96	35	35
96	36	37
96	38	38
96	39	40
96	41	42
96	43	43
96	45	46
96	47	48
96	49	50
96	51	52
96	53	54
96	55	56
96	57	58
96	59	59
96	60	61
96	62	63
96	64	65
96	66	66

97	2	2
97	3	4
