1	0	2
1	4	9

4	0	0
4	1	1
4	2	4

5	0	3
5	4	5
5	6	7
5	8	9

6	0	0
6	1	1
6	2	4
6	6	10
6	11	11
6	13	13
6	14	14
6	15	18

7	0	1
7	3	3
7	4	4
7	5	7
7	8	8
7	9	9
7	11	13
7	14	14
7	16	16
7	17	17
7	18	21

8	0	5
8	6	7
8	8	9
8	10	11
8	12	13

9	0	0
9	1	1
9	2	3
9	4	4
9	5	5
9	6	7
9	8	10
9	11	11
9	12	13
9	14	16

10	0	4
10	6	8
10	10	11
10	13	18
10	20	29
10	31	39
10	41	51

11	0	0
11	1	1
11	2	5
11	7	7
11	8	8
11	10	12
11	14	22
11	24	34
11	36	38
11	40	44
11	46	52

12	0	3
12	4	4
12	6	7
12	8	8
12	9	10
12	12	13

13	0	3
13	4	5
13	7	8

14	0	1
14	3	4

15	0	0
15	2	3
15	5	5

16	0	0
16	1	3
16	4	5
16	6	7
16	9	9

17	0	0
17	2	3
17	4	4
17	5	6
17	8	8

18	0	0
18	1	2
18	4	4

19	0	0
19	1	2
19	3	3
19	4	4
19	5	6
19	8	8

20	0	0
20	1	2
20	3	4
20	5	5
20	6	7
20	8	8
20	9	10
20	12	12

21	0	0
21	1	2
21	3	3
21	4	4
21	5	6
21	7	7
21	8	9
21	11	12

22	0	0
22	1	2
22	3	3
22	4	4
22	5	6
22	7	7
22	8	9
22	10	10
22	11	11
22	12	13
22	14	15
22	17	19

23	0	0
23	1	2
23	3	3
23	4	4
23	5	8
23	10	12

24	0	1
24	2	2
24	4	4
24	5	7
24	8	9
24	10	10
24	12	12
24	13	14
24	15	17
24	18	18
24	19	20
24	21	23
24	24	24
24	25	26
24	27	28
24	29	30
24	32	34

25	0	1
25	2	3
25	5	6

26	2	2
26	3	4
26	5	10
26	11	11
26	12	13
26	14	16
26	17	17
26	18	19
26	20	22
26	23	24
26	25	26
26	27	28
26	29	29
26	30	31
26	32	32
26	33	34
26	35	35
26	36	37
26	38	38
26	39	40
26	41	41

27	3	3
27	4	9
27	10	11
27	12	13
27	14	15
27	16	17
27	18	18
27	19	20
27	21	22
27	23	23
27	24	24
27	25	26
27	27	27

28	2	2
28	3	3
28	4	4
28	5	5
28	6	7
28	8	8
28	9	9
28	10	11
28	12	14
28	15	15
28	16	17
28	18	20
28	21	21

29	2	2
29	3	3
29	4	4
29	5	5
29	6	7
29	8	8
29	9	10
29	11	12
29	13	14
29	15	16
29	17	18
29	19	19

30	2	2
30	3	3
30	4	4
30	5	5
30	6	7
30	8	8
30	9	10
30	11	13
30	14	16
30	17	17

31	2	2
31	3	3
31	4	4
31	5	5
31	6	7
31	8	8
31	9	11
31	12	13
31	14	16
31	17	17

32	2	2
32	3	4
32	5	5
32	6	6
32	7	12
32	13	14
32	15	16
32	17	18
32	19	20
32	21	21
32	22	23
32	24	24
32	25	25
32	26	26
32	27	28
32	29	29

33	2	2
33	3	4
33	5	6
33	7	7
33	8	8
33	9	11
33	12	12
33	13	13
33	15	17
33	18	18
33	20	20
33	21	21
33	22	25
33	26	26
33	27	27
33	28	28
33	29	29
33	30	32
33	33	33
33	34	34
33	36	38
33	39	39
33	41	41
33	42	42
33	43	46
33	47	48
33	49	49
33	50	51
33	52	54
33	55	56
33	57	58
33	59	59

34	2	2
34	3	3
34	4	5
34	6	6
34	7	8
34	9	10
34	11	12
34	13	13

35	2	2
35	3	3
35	4	5
35	6	6
35	7	8
35	9	10
35	11	12
35	13	13

36	2	2
36	3	3
36	4	5
36	6	6
36	7	8
36	9	9
36	10	10

37	2	2
37	3	4
37	5	5
37	6	8
37	9	10
37	11	12
37	13	13
37	14	19
37	20	21
37	22	23
37	24	25
37	26	27
37	28	28
37	29	29
37	30	31
37	32	32
37	33	38
37	39	39
37	40	41
37	42	44
37	45	45
37	46	47
37	48	49
37	51	51
37	52	52
37	53	53
37	54	54
37	55	55
37	56	58
37	59	59
37	60	60
37	62	64
37	65	65
37	67	67
37	68	68
37	69	72
37	73	73
37	74	75
37	76	76

38	2	2
38	3	4
38	5	5
38	6	9
38	10	11
38	12	13
38	14	15
38	16	16
38	17	18
38	19	19
38	20	21
38	22	22

39	2	2
39	3	4
39	5	5
39	6	9
39	10	11
39	12	14
39	15	16
39	17	17

40	2	2
40	3	4
40	5	6
40	7	8
40	9	9
40	10	11
40	12	14
40	15	18
40	19	19
40	20	23
40	24	25
40	26	27
40	28	30
40	31	31

41	2	2
41	3	4
41	5	6
41	7	9
41	10	10
41	11	12
41	13	13
41	14	16
41	17	17
41	18	19
41	20	20
41	21	22
41	23	23
41	24	24
41	25	26
41	27	27
41	28	30
41	31	31
41	32	34
41	35	35
41	36	37
41	38	38
41	39	39
41	40	41
41	42	42
41	43	43
41	45	46
41	47	47
41	48	50
41	51	51
41	52	52
41	53	54
41	55	55
41	56	57
41	58	58
41	59	60
41	61	61

42	2	2
42	3	4
42	5	8
42	9	9
42	10	11
42	12	12
42	13	14
42	15	16
42	17	17
42	18	21
42	22	22
42	23	24
42	25	25
42	26	28
42	29	30
42	31	31

43	2	2
43	3	4
43	5	5
43	6	7
43	8	9
43	10	10
43	11	12
43	13	13
43	14	15
43	16	17
43	18	18
43	19	22
43	23	24
43	25	27
43	28	28

44	0	5
44	6	7
44	8	9
44	10	11
44	12	13

45	0	0
45	1	1
45	2	3
45	4	4
45	5	5
45	6	7
45	8	10
45	11	11
45	12	13
45	14	16

46	0	0
46	1	2

47	2	2
47	3	4
47	5	6
47	7	7
47	8	9
47	10	12
47	13	14
47	15	15
47	16	17
47	18	18
47	19	19
47	20	25
47	26	26
47	27	28
47	29	31
47	32	32
47	33	38
47	39	39
47	40	41
47	42	43
47	44	46
47	47	48
47	49	49
47	51	51
47	52	52
47	53	54
47	55	56
47	57	57

48	2	2
48	3	4
48	5	6
48	7	7
48	8	11
48	12	13
48	14	19
48	20	20
48	21	22
48	23	25
48	26	26
48	27	28
48	29	31
48	32	33
48	34	34
48	35	36
48	37	39
48	40	40
48	41	41
48	42	47
48	48	48
48	50	51
48	52	53
48	54	56
48	57	57
48	58	59
48	60	62
48	63	64
48	65	65
48	66	68
48	69	69
48	70	71
48	72	72
48	73	73
48	74	75
48	76	77
48	78	78

49	0	0
49	1	3
49	4	5
49	6	7

50	2	3
50	4	5
50	6	7
50	8	8
50	9	10
50	11	11
50	12	13
50	14	14
50	15	18
50	19	19
50	20	20
50	21	22
50	23	23
50	24	25
50	26	26
50	27	28
50	29	30
50	31	31
50	32	33
50	34	35
50	36	36
50	37	38
50	39	40
50	41	41
50	42	43
50	45	45
50	46	46
50	47	48
50	49	50
50	51	52
50	53	53
50	54	55
50	56	57
50	58	58
50	59	59
50	60	61
50	62	63
50	64	64
50	65	66
50	67	68
50	69	69
50	70	71
50	72	72
50	73	73
50	74	75
50	76	77
50	78	79
50	80	80

51	2	3
51	4	4
51	5	5
51	7	10
51	11	13
51	14	15
51	16	17
51	18	19
51	20	21
51	22	22
51	23	24
51	25	26

52	2	3
52	4	4
52	5	5
52	7	11
52	13	18
52	19	20
52	21	24
52	25	27
52	28	29
52	30	31

53	2	3
53	5	9
53	11	16
53	17	18
53	19	21
53	22	22
53	23	24
53	25	27
53	28	28
53	29	31
53	32	33
53	34	34
53	35	36
53	37	38

54	2	3
54	4	4
54	5	5
54	7	9
54	11	16
54	17	17
54	18	19
54	20	22
54	23	23
54	24	25
54	26	28
54	29	30
54	31	32

55	2	3
55	5	7
55	8	9
55	10	11
55	12	13
55	14	15
55	16	16
55	17	19
55	20	20
55	21	23
55	24	25
55	26	27
55	28	28

56	2	3
56	4	4
56	5	5
56	7	9
56	10	11
56	12	14
56	15	16
56	17	18

57	2	3
57	4	4
57	5	5
57	7	9
57	10	11
57	12	14
57	15	16
57	17	18

58	2	3
58	4	4
58	5	5
58	7	9
58	10	11
58	12	13
58	14	15
58	16	17
58	18	19
58	20	21

59	2	3
59	4	4
59	5	5
59	7	9
59	10	11
59	12	13
59	14	15
59	16	17
59	18	19
59	20	21

60	2	3
60	4	4
60	5	5
60	7	9
60	10	12
60	13	14
60	15	16
60	17	18
60	19	20
60	21	21
60	22	23
60	24	25

61	2	3
61	4	4
61	5	5
61	7	11
61	12	13
61	14	16
61	17	17
61	18	19
61	20	21
61	22	23

62	2	2
62	3	3
62	4	6
62	8	10
62	12	17
62	18	19
62	20	21
62	22	23
62	24	27
62	28	29
62	30	31
62	32	33
62	34	34
62	35	36
62	37	38

63	0	0
63	1	2
63	3	3
63	4	5

64	2	3
64	4	5
64	6	6
64	7	8
64	9	10
64	11	12
64	13	14
64	15	15

65	0	2

66	2	3
66	4	5
66	7	13
66	15	16
66	18	18
66	20	27

67	2	3
67	4	6
67	7	8
67	9	9
67	10	10
67	11	12
67	13	14
67	15	16
67	17	17
67	18	18
67	19	19
67	20	20
67	21	22
67	23	23

68	0	2

69	0	1
69	2	3
69	5	10
69	12	13
69	15	15
69	17	24
69	26	27
69	28	29
69	30	30
69	31	32
69	33	34
69	35	35
69	36	37
69	38	38

70	0	2

71	3	5
71	6	7
71	9	15
71	17	24
71	26	28

72	3	4
72	5	6
72	7	8
72	9	9
72	10	11
72	12	13
72	14	14
72	15	16
72	17	18
72	19	19
72	20	21
72	22	23
72	24	25
72	26	26

73	0	0
73	1	2

74	0	2
74	3	3
74	4	5
74	6	6
74	7	8
74	9	14
74	15	17
74	18	19
74	20	20
74	21	22
74	23	23
74	24	24
74	25	26
74	27	27
74	28	29
74	30	32
74	33	33
74	34	35
74	36	38
74	39	40
74	41	42
74	43	44
74	45	45
74	46	46
74	48	48
74	49	49
74	50	50
74	51	52
74	53	54
74	55	56
74	57	58
74	59	60
74	61	62
74	63	63
74	64	65
74	66	67
74	68	68
74	69	70
74	71	71
74	72	72
74	73	73
74	74	75
74	76	77
74	78	79
74	80	80
74	81	82
74	83	84
74	85	85
74	86	87
74	88	88

75	0	2
75	3	4
75	5	6
75	7	8
75	9	10
75	11	11
75	12	12
75	13	13
75	14	15
75	16	16
75	17	18
75	19	19
75	20	21
75	22	23
75	24	25
75	26	27
75	28	29
75	30	31
75	32	33
75	34	34
75	35	36
75	37	37
75	38	38
75	39	40
75	41	42
75	43	44
75	46	47
75	48	48
75	49	49
75	50	51
75	52	53
75	54	54
75	55	56
75	57	57
75	58	58
75	59	60
75	61	62
75	63	64
75	65	65

76	0	2
76	3	3
76	4	5
76	6	6
76	7	8
76	9	10
76	11	11
76	12	13
76	14	15
76	16	16
76	17	18
